UI Level 1,UI Level 2,Phoenix Ontology,Matrix,Matrix Type,Organism,Species,Lab Workflows,Supercategory,Inclusion List Filename,Historical Data Filename
Blood,Other Mammal,Blood+Peripheral collection device+Mammal+Sheep,Blood,Peripheral collection device,Mammal,Sheep,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Plasma+EDTA plasma+Mammal+Non-human primate,Plasma,EDTA plasma,Mammal,Non-human primate,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Plasma+Heparinized plasma+Mammal+Non-human primate,Plasma,Heparinized plasma,Mammal,Non-human primate,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Plasma+Citrate plasma+Mammal+Non-human primate,Plasma,Citrate plasma,Mammal,Non-human primate,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Plasma+Peripheral collection device+Mammal+Non-human primate,Plasma,Peripheral collection device,Mammal,Non-human primate,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Serum+Serum+Mammal+Non-human primate,Serum,Serum,Mammal,Non-human primate,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Serum+Card+Mammal+Non-human primate,Serum,Card,Mammal,Non-human primate,Dry Blood Spot,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Serum+Peripheral collection device+Mammal+Non-human primate,Serum,Peripheral collection device,Mammal,Non-human primate,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Blood+Dried blood spot (DBS)+Mammal+Non-human primate,Blood,Dried blood spot (DBS),Mammal,Non-human primate,Dry Blood Spot,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Blood+Cord blood+Mammal+Non-human primate,Blood,Cord blood,Mammal,Non-human primate,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Blood+Platelets+Mammal+Non-human primate,Blood,Platelets,Mammal,Non-human primate,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Blood+Red blood cells+Mammal+Non-human primate,Blood,Red blood cells,Mammal,Non-human primate,Cells,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Blood+Whole blood+Mammal+Non-human primate,Blood,Whole blood,Mammal,Non-human primate,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Primate,Blood+Peripheral collection device+Mammal+Non-human primate,Blood,Peripheral collection device,Mammal,Non-human primate,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+EDTA plasma+Mammal+Rat,Plasma,EDTA plasma,Mammal,Rat,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+EDTA plasma+Mammal+Mouse,Plasma,EDTA plasma,Mammal,Mouse,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+Heparinized plasma+Mammal+Rat,Plasma,Heparinized plasma,Mammal,Rat,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+Heparinized plasma+Mammal+Mouse,Plasma,Heparinized plasma,Mammal,Mouse,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+Citrate plasma+Mammal+Rat,Plasma,Citrate plasma,Mammal,Rat,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+Citrate plasma+Mammal+Mouse,Plasma,Citrate plasma,Mammal,Mouse,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+Peripheral collection device+Mammal+Rat,Plasma,Peripheral collection device,Mammal,Rat,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Plasma+Peripheral collection device+Mammal+Mouse,Plasma,Peripheral collection device,Mammal,Mouse,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Serum+Serum+Mammal+Rat,Serum,Serum,Mammal,Rat,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Serum+Serum+Mammal+Mouse,Serum,Serum,Mammal,Mouse,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Serum+Card+Mammal+Rat,Serum,Card,Mammal,Rat,Dry Blood Spot,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Serum+Card+Mammal+Mouse,Serum,Card,Mammal,Mouse,Dry Blood Spot,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Serum+Peripheral collection device+Mammal+Rat,Serum,Peripheral collection device,Mammal,Rat,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Serum+Peripheral collection device+Mammal+Mouse,Serum,Peripheral collection device,Mammal,Mouse,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Dried blood spot (DBS)+Mammal+Rat,Blood,Dried blood spot (DBS),Mammal,Rat,Dry Blood Spot,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Dried blood spot (DBS)+Mammal+Mouse,Blood,Dried blood spot (DBS),Mammal,Mouse,Dry Blood Spot,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Cord blood+Mammal+Rat,Blood,Cord blood,Mammal,Rat,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Cord blood+Mammal+Mouse,Blood,Cord blood,Mammal,Mouse,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Platelets+Mammal+Rat,Blood,Platelets,Mammal,Rat,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Platelets+Mammal+Mouse,Blood,Platelets,Mammal,Mouse,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Red blood cells+Mammal+Rat,Blood,Red blood cells,Mammal,Rat,Cells,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Red blood cells+Mammal+Mouse,Blood,Red blood cells,Mammal,Mouse,Cells,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Whole blood+Mammal+Rat,Blood,Whole blood,Mammal,Rat,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Whole blood+Mammal+Mouse,Blood,Whole blood,Mammal,Mouse,Osmolality Independent Biofluids,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Peripheral collection device+Mammal+Rat,Blood,Peripheral collection device,Mammal,Rat,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Blood,Rodent,Blood+Peripheral collection device+Mammal+Mouse,Blood,Peripheral collection device,Mammal,Mouse,Special Protocol,supercategory_2_mammal_rodent_blood,animal_blood.csv,historic_data_lib208_supercategory_2_mammal_rodent_blood.csv
Cells,Human,Cells+Hepatocytes+Mammal+Human,Cells,Hepatocytes,Mammal,Human,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Human,Cells+Leukocytes+Mammal+Human,Cells,Leukocytes,Mammal,Human,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Human,Cells+Macrophage+Mammal+Human,Cells,Macrophage,Mammal,Human,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Human,Cells+Mammalian (non-CHO)+Mammal+Human,Cells,Mammalian (non-CHO),Mammal,Human,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Algae+Plant+Algae,Cells,Algae,Plant,Algae,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Bacteria+Microbe+Bacteria,Cells,Bacteria,Microbe,Bacteria,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+CHO+Mammal+Hamster,Cells,CHO,Mammal,Hamster,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Cow,Cells,Hepatocytes,Mammal,Cow,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Dog,Cells,Hepatocytes,Mammal,Dog,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Horse,Cells,Hepatocytes,Mammal,Horse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Cat,Cells,Hepatocytes,Mammal,Cat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Marine mammal,Cells,Hepatocytes,Mammal,Marine mammal,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Pig,Cells,Hepatocytes,Mammal,Pig,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Rabbit,Cells,Hepatocytes,Mammal,Rabbit,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Sheep,Cells,Hepatocytes,Mammal,Sheep,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Non-human primate,Cells,Hepatocytes,Mammal,Non-human primate,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Hamster,Cells,Hepatocytes,Mammal,Hamster,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Rat,Cells,Hepatocytes,Mammal,Rat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Squirrel,Cells,Hepatocytes,Mammal,Squirrel,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Hepatocytes+Mammal+Mouse,Cells,Hepatocytes,Mammal,Mouse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Cow,Cells,Leukocytes,Mammal,Cow,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Dog,Cells,Leukocytes,Mammal,Dog,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Horse,Cells,Leukocytes,Mammal,Horse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Cat,Cells,Leukocytes,Mammal,Cat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Marine mammal,Cells,Leukocytes,Mammal,Marine mammal,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Pig,Cells,Leukocytes,Mammal,Pig,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Rabbit,Cells,Leukocytes,Mammal,Rabbit,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Sheep,Cells,Leukocytes,Mammal,Sheep,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Non-human primate,Cells,Leukocytes,Mammal,Non-human primate,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Hamster,Cells,Leukocytes,Mammal,Hamster,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Rat,Cells,Leukocytes,Mammal,Rat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Squirrel,Cells,Leukocytes,Mammal,Squirrel,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Leukocytes+Mammal+Mouse,Cells,Leukocytes,Mammal,Mouse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Cow,Cells,Macrophage,Mammal,Cow,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Dog,Cells,Macrophage,Mammal,Dog,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Horse,Cells,Macrophage,Mammal,Horse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Cat,Cells,Macrophage,Mammal,Cat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Marine mammal,Cells,Macrophage,Mammal,Marine mammal,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Pig,Cells,Macrophage,Mammal,Pig,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Rabbit,Cells,Macrophage,Mammal,Rabbit,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Sheep,Cells,Macrophage,Mammal,Sheep,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Non-human primate,Cells,Macrophage,Mammal,Non-human primate,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Hamster,Cells,Macrophage,Mammal,Hamster,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Rat,Cells,Macrophage,Mammal,Rat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Squirrel,Cells,Macrophage,Mammal,Squirrel,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Macrophage+Mammal+Mouse,Cells,Macrophage,Mammal,Mouse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Cow,Cells,Mammalian (non-CHO),Mammal,Cow,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Dog,Cells,Mammalian (non-CHO),Mammal,Dog,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Horse,Cells,Mammalian (non-CHO),Mammal,Horse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Cat,Cells,Mammalian (non-CHO),Mammal,Cat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Marine mammal,Cells,Mammalian (non-CHO),Mammal,Marine mammal,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Pig,Cells,Mammalian (non-CHO),Mammal,Pig,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Rabbit,Cells,Mammalian (non-CHO),Mammal,Rabbit,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Sheep,Cells,Mammalian (non-CHO),Mammal,Sheep,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Non-human primate,Cells,Mammalian (non-CHO),Mammal,Non-human primate,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Hamster,Cells,Mammalian (non-CHO),Mammal,Hamster,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Rat,Cells,Mammalian (non-CHO),Mammal,Rat,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Squirrel,Cells,Mammalian (non-CHO),Mammal,Squirrel,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Mammalian (non-CHO)+Mammal+Mouse,Cells,Mammalian (non-CHO),Mammal,Mouse,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Yeast+Microbe+Yeast,Cells,Yeast,Microbe,Yeast,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Cells,Non-Human,Cells+Fungus+Microbe+Fungus,Cells,Fungus,Microbe,Fungus,Cells,supercategory_cell_tissue_super,cell_and_tissue_(cells).csv,historic_data_lib208_supercategory_cell_tissue_super.csv
Feces,Human,Feces+Frozen feces+Mammal+Human,Feces,Frozen feces,Mammal,Human,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Human,Feces+OmniMet+Mammal+Human,Feces,OmniMet,Mammal,Human,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Human,Feces+Fecal card+Mammal+Human,Feces,Fecal card,Mammal,Human,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Cow,Feces,Frozen feces,Mammal,Cow,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Dog,Feces,Frozen feces,Mammal,Dog,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Horse,Feces,Frozen feces,Mammal,Horse,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Cat,Feces,Frozen feces,Mammal,Cat,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Marine mammal,Feces,Frozen feces,Mammal,Marine mammal,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Pig,Feces,Frozen feces,Mammal,Pig,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Rabbit,Feces,Frozen feces,Mammal,Rabbit,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Sheep,Feces,Frozen feces,Mammal,Sheep,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Non-human primate,Feces,Frozen feces,Mammal,Non-human primate,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Hamster,Feces,Frozen feces,Mammal,Hamster,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
Feces,Other Mammal,Feces+Frozen feces+Mammal+Rat,Feces,Frozen feces,Mammal,Rat,Fecal Biosolids,supercategory_3_human_mammal_fecal,feces.csv,historic_data_lib208_supercategory_3_human_mammal_fecal.csv
